"comment_code","name","category","kana","valid_from","valid_to","change_type","raw_record"
"600192","施設要件ウ（テセントリク点滴静注）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMTkyIiwiMTciLCLmlr3oqK3opoHku7bjgqbvvIjjg4bjgrvjg7Pjg4jjg6rjgq/ngrnmu7TpnZnms6jvvIkiLCI4Iiwi7728772+776C776W772z7725776d772zIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMTkyIiwiNTI3NTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600193","施設要件ウ（デュピクセント皮下注）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMTkzIiwiMTciLCLmlr3oqK3opoHku7bjgqbvvIjjg4fjg6Xjg5Tjgq/jgrvjg7Pjg4jnmq7kuIvms6jvvIkiLCI4Iiwi7728772+776C776W772z7725776d772zIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMTkzIiwiNTMwMTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600194","施設要件エ（オプジーボ点滴静注）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMTk0IiwiMTYiLCLmlr3oqK3opoHku7bjgqjvvIjjgqrjg5fjgrjjg7zjg5zngrnmu7TpnZnms6jvvIkiLCI4Iiwi7728772+776C776W772z7725776d7720IiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMTk0IiwiNTEwMTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600195","施設要件エ（キイトルーダ点滴静注）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMTk1IiwiMTciLCLmlr3oqK3opoHku7bjgqjvvIjjgq3jgqTjg4jjg6vjg7zjg4Dngrnmu7TpnZnms6jvvIkiLCI4Iiwi7728772+776C776W772z7725776d7720IiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMTk1IiwiNTE1MjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600196","施設要件エ（テセントリク点滴静注）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMTk2IiwiMTciLCLmlr3oqK3opoHku7bjgqjvvIjjg4bjgrvjg7Pjg4jjg6rjgq/ngrnmu7TpnZnms6jvvIkiLCI4Iiwi7728772+776C776W772z7725776d7720IiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMTk2IiwiNTI3NjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600197","施設要件オ（オプジーボ点滴静注）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMTk3IiwiMTYiLCLmlr3oqK3opoHku7bjgqrvvIjjgqrjg5fjgrjjg7zjg5zngrnmu7TpnZnms6jvvIkiLCI4Iiwi7728772+776C776W772z7725776d7721IiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMTk3IiwiNTEwMjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600198","施設要件オ（キイトルーダ点滴静注）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMTk4IiwiMTciLCLmlr3oqK3opoHku7bjgqrvvIjjgq3jgqTjg4jjg6vjg7zjg4Dngrnmu7TpnZnms6jvvIkiLCI4Iiwi7728772+776C776W772z7725776d7721IiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMTk4IiwiNTE1MzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600199","施設要件オ（テセントリク点滴静注）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMTk5IiwiMTciLCLmlr3oqK3opoHku7bjgqrvvIjjg4bjgrvjg7Pjg4jjg6rjgq/ngrnmu7TpnZnms6jvvIkiLCI4Iiwi7728772+776C776W772z7725776d7721IiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMTk5IiwiNTI3NzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600226","４週間に１回投与の場合であって、投与開始後３ヶ月（３回投与後）症状の改善が認められた（アジョビ皮下注２２５ｍｇシリンジ等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjI2IiwiNjEiLCLvvJTpgLHplpPjgavvvJHlm57mipXkuI7jga7loLTlkIjjgafjgYLjgaPjgabjgIHmipXkuI7plovlp4vlvozvvJPjg7bmnIjvvIjvvJPlm57mipXkuI7lvozvvInnl4fnirbjga7mlLnlloTjgYzoqo3jgoHjgonjgozjgZ/vvIjjgqLjgrjjg6fjg5Pnmq7kuIvms6jvvJLvvJLvvJXvvY3vvYfjgrfjg6rjg7PjgrjnrYnvvIkiLCIyMCIsIjTvvbzvva3vvbPvvbbvvp3vvoYx7722772y776E772z776W776J776K776e772x772y776D776eIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjI2IiwiNTAyNTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600227","１２週間に１回投与の場合であって、投与開始後３ヶ月（１回投与後）症状の改善が認められた（アジョビ皮下注２２５ｍｇシリンジ等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjI3IiwiNjIiLCLvvJHvvJLpgLHplpPjgavvvJHlm57mipXkuI7jga7loLTlkIjjgafjgYLjgaPjgabjgIHmipXkuI7plovlp4vlvozvvJPjg7bmnIjvvIjvvJHlm57mipXkuI7lvozvvInnl4fnirbjga7mlLnlloTjgYzoqo3jgoHjgonjgozjgZ/vvIjjgqLjgrjjg6fjg5Pnmq7kuIvms6jvvJLvvJLvvJXvvY3vvYfjgrfjg6rjg7PjgrjnrYnvvIkiLCIyMCIsIjEy7728772t772z7722776d776GMe+9tu+9su++hO+9s+++lu++ie++iu++nu+9se+9su++gyIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDYwMDIyNyIsIjUwMjYwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"600228","１２週間に１回投与の場合であって、投与開始後６ヶ月（２回投与後）症状の改善が認められた（アジョビ皮下注２２５ｍｇシリンジ等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjI4IiwiNjIiLCLvvJHvvJLpgLHplpPjgavvvJHlm57mipXkuI7jga7loLTlkIjjgafjgYLjgaPjgabjgIHmipXkuI7plovlp4vlvozvvJbjg7bmnIjvvIjvvJLlm57mipXkuI7lvozvvInnl4fnirbjga7mlLnlloTjgYzoqo3jgoHjgonjgozjgZ/vvIjjgqLjgrjjg6fjg5Pnmq7kuIvms6jvvJLvvJLvvJXvvY3vvYfjgrfjg6rjg7PjgrjnrYnvvIkiLCIyMCIsIjEy7728772t772z7722776d776GMe+9tu+9su++hO+9s+++lu++ie++iu++nu+9se+9su++gyIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDYwMDIyOCIsIjUwMjcwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"600229","医師要件ア（イミフィンジ点滴静注１２０ｍｇ等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjI5IiwiMjMiLCLljLvluKvopoHku7bjgqLvvIjjgqTjg5/jg5XjgqPjg7Pjgrjngrnmu7TpnZnms6jvvJHvvJLvvJDvvY3vvYfnrYnvvIkiLCI3Iiwi772y7728776W772z7725776d772xIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjI5IiwiNTA1NjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600230","医師要件イ（イミフィンジ点滴静注１２０ｍｇ等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjMwIiwiMjMiLCLljLvluKvopoHku7bjgqTvvIjjgqTjg5/jg5XjgqPjg7Pjgrjngrnmu7TpnZnms6jvvJHvvJLvvJDvvY3vvYfnrYnvvIkiLCI3Iiwi772y7728776W772z7725776d772yIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjMwIiwiNTA1NzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600233","医師要件ア（エムガルティ皮下注１２０ｍｇオートインジェクター等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjMzIiwiMzIiLCLljLvluKvopoHku7bjgqLvvIjjgqjjg6Djgqzjg6vjg4bjgqPnmq7kuIvms6jvvJHvvJLvvJDvvY3vvYfjgqrjg7zjg4jjgqTjg7Pjgrjjgqfjgq/jgr/jg7znrYnvvIkiLCI3Iiwi772y7728776W772z7725776d772xIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjMzIiwiNTA4MTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600234","医師要件イ（エムガルティ皮下注１２０ｍｇオートインジェクター等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjM0IiwiMzIiLCLljLvluKvopoHku7bjgqTvvIjjgqjjg6Djgqzjg6vjg4bjgqPnmq7kuIvms6jvvJHvvJLvvJDvvY3vvYfjgqrjg7zjg4jjgqTjg7Pjgrjjgqfjgq/jgr/jg7znrYnvvIkiLCI3Iiwi772y7728776W772z7725776d772yIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjM0IiwiNTA4MjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600235","医師要件ウ（エムガルティ皮下注１２０ｍｇオートインジェクター等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjM1IiwiMzIiLCLljLvluKvopoHku7bjgqbvvIjjgqjjg6Djgqzjg6vjg4bjgqPnmq7kuIvms6jvvJHvvJLvvJDvvY3vvYfjgqrjg7zjg4jjgqTjg7Pjgrjjgqfjgq/jgr/jg7znrYnvvIkiLCI3Iiwi772y7728776W772z7725776d772zIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjM1IiwiNTA4MzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600236","医師要件エ（エムガルティ皮下注１２０ｍｇオートインジェクター等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjM2IiwiMzIiLCLljLvluKvopoHku7bjgqjvvIjjgqjjg6Djgqzjg6vjg4bjgqPnmq7kuIvms6jvvJHvvJLvvJDvvY3vvYfjgqrjg7zjg4jjgqTjg7Pjgrjjgqfjgq/jgr/jg7znrYnvvIkiLCI3Iiwi772y7728776W772z7725776d7720IiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjM2IiwiNTA4NDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600237","医師要件オ（エムガルティ皮下注１２０ｍｇオートインジェクター等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjM3IiwiMzIiLCLljLvluKvopoHku7bjgqrvvIjjgqjjg6Djgqzjg6vjg4bjgqPnmq7kuIvms6jvvJHvvJLvvJDvvY3vvYfjgqrjg7zjg4jjgqTjg7Pjgrjjgqfjgq/jgr/jg7znrYnvvIkiLCI3Iiwi772y7728776W772z7725776d7721IiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjM3IiwiNTA4NTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600238","前治療要件ア（エムガルティ皮下注１２０ｍｇオートインジェクター等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjM4IiwiMzMiLCLliY3msrvnmYLopoHku7bjgqLvvIjjgqjjg6Djgqzjg6vjg4bjgqPnmq7kuIvms6jvvJHvvJLvvJDvvY3vvYfjgqrjg7zjg4jjgqTjg7Pjgrjjgqfjgq/jgr/jg7znrYnvvIkiLCIxMiIsIu+9vu++nu++ne++ge++mO+9ru+9s+++lu+9s++9ue++ne+9sSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDYwMDIzOCIsIjUwODcwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"600239","前治療要件イ（エムガルティ皮下注１２０ｍｇオートインジェクター等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjM5IiwiMzMiLCLliY3msrvnmYLopoHku7bjgqTvvIjjgqjjg6Djgqzjg6vjg4bjgqPnmq7kuIvms6jvvJHvvJLvvJDvvY3vvYfjgqrjg7zjg4jjgqTjg7Pjgrjjgqfjgq/jgr/jg7znrYnvvIkiLCIxMiIsIu+9vu++nu++ne++ge++mO+9ru+9s+++lu+9s++9ue++ne+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDYwMDIzOSIsIjUwODgwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"600240","前治療要件ウ（エムガルティ皮下注１２０ｍｇオートインジェクター等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjQwIiwiMzMiLCLliY3msrvnmYLopoHku7bjgqbvvIjjgqjjg6Djgqzjg6vjg4bjgqPnmq7kuIvms6jvvJHvvJLvvJDvvY3vvYfjgqrjg7zjg4jjgqTjg7Pjgrjjgqfjgq/jgr/jg7znrYnvvIkiLCIxMiIsIu+9vu++nu++ne++ge++mO+9ru+9s+++lu+9s++9ue++ne+9syIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDYwMDI0MCIsIjUwODkwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"600241","前治療要件エ（エムガルティ皮下注１２０ｍｇオートインジェクター等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjQxIiwiMzMiLCLliY3msrvnmYLopoHku7bjgqjvvIjjgqjjg6Djgqzjg6vjg4bjgqPnmq7kuIvms6jvvJHvvJLvvJDvvY3vvYfjgqrjg7zjg4jjgqTjg7Pjgrjjgqfjgq/jgr/jg7znrYnvvIkiLCIxMiIsIu+9vu++nu++ne++ge++mO+9ru+9s+++lu+9s++9ue++ne+9tCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDYwMDI0MSIsIjUwOTAwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"600243","本疾患に係る特定医療費（指定難病）医療受給者証の交付を受けている（ジャクスタピッドカプセル５ｍｇ等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjQzIiwiNTAiLCLmnKznlr7mgqPjgavkv4LjgovnibnlrprljLvnmYLosrvvvIjmjIflrprpm6Pnl4XvvInljLvnmYLlj5fntabogIXoqLzjga7kuqTku5jjgpLlj5fjgZHjgabjgYTjgovvvIjjgrjjg6Pjgq/jgrnjgr/jg5Tjg4Pjg4njgqvjg5fjgrvjg6vvvJXvvY3vvYfnrYnvvIkiLCIyMCIsIu++ju++ne+9vO+9r++9tu++ne++hu+9tu+9tu++me++hO+9uO++g++9su+9su++mO+9ru+9s+++i++9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDYwMDI0MyIsIjUyMDEwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"600244","施設要件ア（バベンチオ点滴静注２００ｍｇ）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjQ0IiwiMjEiLCLmlr3oqK3opoHku7bjgqLvvIjjg5Djg5njg7Pjg4Hjgqrngrnmu7TpnZnms6jvvJLvvJDvvJDvvY3vvYfvvIkiLCI4Iiwi7728772+776C776W772z7725776d772xIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjQ0IiwiNTM0NzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600245","施設要件イ（バベンチオ点滴静注２００ｍｇ）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjQ1IiwiMjEiLCLmlr3oqK3opoHku7bjgqTvvIjjg5Djg5njg7Pjg4Hjgqrngrnmu7TpnZnms6jvvJLvvJDvvJDvvY3vvYfvvIkiLCI4Iiwi7728772+776C776W772z7725776d772yIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjQ1IiwiNTM0ODAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600246","施設要件ウ（バベンチオ点滴静注２００ｍｇ）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjQ2IiwiMjEiLCLmlr3oqK3opoHku7bjgqbvvIjjg5Djg5njg7Pjg4Hjgqrngrnmu7TpnZnms6jvvJLvvJDvvJDvvY3vvYfvvIkiLCI4Iiwi7728772+776C776W772z7725776d772zIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjQ2IiwiNTM0OTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600247","施設要件エ（バベンチオ点滴静注２００ｍｇ）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjQ3IiwiMjEiLCLmlr3oqK3opoHku7bjgqjvvIjjg5Djg5njg7Pjg4Hjgqrngrnmu7TpnZnms6jvvJLvvJDvvJDvvY3vvYfvvIkiLCI4Iiwi7728772+776C776W772z7725776d7720IiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjQ3IiwiNTM1MDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600248","施設要件オ（バベンチオ点滴静注２００ｍｇ）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjQ4IiwiMjEiLCLmlr3oqK3opoHku7bjgqrvvIjjg5Djg5njg7Pjg4Hjgqrngrnmu7TpnZnms6jvvJLvvJDvvJDvvY3vvYfvvIkiLCI4Iiwi7728772+776C776W772z7725776d7721IiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjQ4IiwiNTM1MTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600249","医師要件ア（バベンチオ点滴静注２００ｍｇ）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjQ5IiwiMjEiLCLljLvluKvopoHku7bjgqLvvIjjg5Djg5njg7Pjg4Hjgqrngrnmu7TpnZnms6jvvJLvvJDvvJDvvY3vvYfvvIkiLCI3Iiwi772y7728776W772z7725776d772xIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjQ5IiwiNTM1MjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600250","医師要件イ（バベンチオ点滴静注２００ｍｇ）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjUwIiwiMjEiLCLljLvluKvopoHku7bjgqTvvIjjg5Djg5njg7Pjg4Hjgqrngrnmu7TpnZnms6jvvJLvvJDvvJDvvY3vvYfvvIkiLCI3Iiwi772y7728776W772z7725776d772yIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjUwIiwiNTM1MzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600251","医師要件ア（ゾレア皮下注用１５０ｍｇ等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjUxIiwiMjAiLCLljLvluKvopoHku7bjgqLvvIjjgr7jg6zjgqLnmq7kuIvms6jnlKjvvJHvvJXvvJDvvY3vvYfnrYnvvIkiLCI3Iiwi772y7728776W772z7725776d772xIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjUxIiwiNTIzNTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600252","医師要件イ（ゾレア皮下注用１５０ｍｇ等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjUyIiwiMjAiLCLljLvluKvopoHku7bjgqTvvIjjgr7jg6zjgqLnmq7kuIvms6jnlKjvvJHvvJXvvJDvvY3vvYfnrYnvvIkiLCI3Iiwi772y7728776W772z7725776d772yIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjUyIiwiNTIzNjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600253","医師要件ウ（ゾレア皮下注用１５０ｍｇ等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjUzIiwiMjAiLCLljLvluKvopoHku7bjgqbvvIjjgr7jg6zjgqLnmq7kuIvms6jnlKjvvJHvvJXvvJDvvY3vvYfnrYnvvIkiLCI3Iiwi772y7728776W772z7725776d772zIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjUzIiwiNTIzNzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600254","医師要件エ（ゾレア皮下注用１５０ｍｇ等）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjU0IiwiMjAiLCLljLvluKvopoHku7bjgqjvvIjjgr7jg6zjgqLnmq7kuIvms6jnlKjvvJHvvJXvvJDvvY3vvYfnrYnvvIkiLCI3Iiwi772y7728776W772z7725776d7720IiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjU0IiwiNTIzODAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600255","医師要件ア（アドトラーザ皮下注１５０ｍｇシリンジ）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjU1IiwiMjUiLCLljLvluKvopoHku7bjgqLvvIjjgqLjg4njg4jjg6njg7zjgrbnmq7kuIvms6jvvJHvvJXvvJDvvY3vvYfjgrfjg6rjg7PjgrjvvIkiLCI3Iiwi772y7728776W772z7725776d772xIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjU1IiwiNjUxMDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600256","医師要件イ（アドトラーザ皮下注１５０ｍｇシリンジ）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjU2IiwiMjUiLCLljLvluKvopoHku7bjgqTvvIjjgqLjg4njg4jjg6njg7zjgrbnmq7kuIvms6jvvJHvvJXvvJDvvY3vvYfjgrfjg6rjg7PjgrjvvIkiLCI3Iiwi772y7728776W772z7725776d772yIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwNjAwMjU2IiwiNjUxMTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600257","前治療要件ア（アドトラーザ皮下注１５０ｍｇシリンジ）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiNjAwMjU3IiwiMjYiLCLliY3msrvnmYLopoHku7bjgqLvvIjjgqLjg4njg4jjg6njg7zjgrbnmq7kuIvms6jvvJHvvJXvvJDvvY3vvYfjgrfjg6rjg7PjgrjvvIkiLCIxMiIsIu+9vu++nu++ne++ge++mO+9ru+9s+++lu+9s++9ue++ne+9sSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDYwMDI1NyIsIjY1MTIwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
