"drug_code","name","kana","unit","price","form","manufacturer","valid_from"
"622453001","17","アマルエット配合錠１番「ＤＳＥＰ」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ1ﾊﾞﾝD","錠","Y"
"622453101","17","アマルエット配合錠２番「ＤＳＥＰ」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ2ﾊﾞﾝD","錠","Y"
"622453201","17","アマルエット配合錠３番「ＤＳＥＰ」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ3ﾊﾞﾝD","錠","Y"
"622453301","17","アマルエット配合錠４番「ＤＳＥＰ」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ4ﾊﾞﾝD","錠","Y"
"622453401","13","アムバロ配合錠「ＤＳＥＰ」","16","1","ｱﾑﾊﾞﾛﾊｲｺﾞｳｼﾞｮｳDSEP","錠","Y"
"622453501","17","セルトラリン錠２５ｍｇ「ＤＳＥＰ」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ25MGDSEP","錠","Y"
"622453601","17","セルトラリン錠５０ｍｇ「ＤＳＥＰ」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ50MGDSEP","錠","Y"
"622453701","27","タゾピペ配合静注用２．２５「ＤＳＥＰ」　（２．２５ｇ）","19","1","ﾀｿﾞﾋﾟﾍﾟﾊｲｺﾞｳｼﾞｮｳﾁｭｳﾖ","瓶","Y"
"622453801","25","タゾピペ配合静注用４．５「ＤＳＥＰ」　（４．５ｇ）","19","1","ﾀｿﾞﾋﾟﾍﾟﾊｲｺﾞｳｼﾞｮｳﾁｭｳﾖ","瓶","Y"
"622453901","32","タゾピペ配合点滴バッグ２．２５ＤＳＥＰ　２．２５ｇ生食１００ｍＬ","51","3","ﾀｿﾞﾋﾟﾍﾟﾊｲｺﾞｳﾃﾝﾃｷｼﾞｮｳ","キット","Y"
"622454001","30","タゾピペ配合点滴バッグ４．５ＤＳＥＰ　４．５ｇ生食１００ｍＬ","51","3","ﾀｿﾞﾋﾟﾍﾟﾊｲｺﾞｳﾃﾝﾃｷｼﾞｮｳ","キット","Y"
"622454101","17","レバミピド錠１００ｍｇ「ＤＳＥＰ」","16","1","ﾚﾊﾞﾐﾋﾟﾄﾞｼﾞｮｳ100MGDSE","錠","Y"
"622454201","13","オルメテックＯＤ錠４０ｍｇ","16","1","ｵﾙﾒﾃｯｸODｼﾞｮｳ40MG","錠","Y"
"622454301","11","アムバロ配合錠「ＪＧ」","16","1","ｱﾑﾊﾞﾛﾊｲｺﾞｳｼﾞｮｳJG","錠","Y"
"622454401","21","オロパタジン塩酸塩ＯＤ錠２．５ｍｇ「ＪＧ」","16","1","ｵﾛﾊﾟﾀｼﾞﾝｴﾝｻﾝｴﾝODｼﾞｮｳ","錠","Y"
"622454501","19","オロパタジン塩酸塩ＯＤ錠５ｍｇ「ＪＧ」","16","1","ｵﾛﾊﾟﾀｼﾞﾝｴﾝｻﾝｴﾝODｼﾞｮｳ","錠","Y"
"622454601","15","セルトラリン錠２５ｍｇ「ＪＧ」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ25MGJG","錠","Y"
"622454701","15","セルトラリン錠５０ｍｇ「ＪＧ」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ50MGJG","錠","Y"
"622454801","14","ロサルヒド配合錠ＨＤ「ＪＧ」","16","1","ﾛｻﾙﾋﾄﾞﾊｲｺﾞｳｼﾞｮｳHDJG","錠","Y"
"622454900","27","乾燥濃縮人血液凝固第８因子　２，０００単位（溶解液付）","19","1","ｶﾝｿｳﾉｳｼｭｸﾋﾄｹﾂｴｷｷﾞｮｳｺ","瓶","Y"
"622454901","31","クロスエイトＭＣ静注用２０００単位　２，０００単位（溶解液付）","19","1","ｸﾛｽｴｲﾄMCｼﾞｮｳﾁｭｳﾖｳ200","瓶","Y"
"622455001","16","ジプレキサザイディス錠２．５ｍｇ","16","1","ｼﾞﾌﾟﾚｷｻｻﾞｲﾃﾞｨｽｼﾞｮｳ2.","錠","Y"
"622455101","12","アムバロ配合錠「ＦＦＰ」","16","1","ｱﾑﾊﾞﾛﾊｲｺﾞｳｼﾞｮｳFFP","錠","Y"
"622455201","19","ミティキュアダニ舌下錠３，３００ＪＡＵ","16","1","ﾐﾃｨｷｭｱﾀﾞﾆｾﾞｯｶｼﾞｮｳ330","錠","Y"
"622455301","20","ミティキュアダニ舌下錠１０，０００ＪＡＵ","16","1","ﾐﾃｨｷｭｱﾀﾞﾆｾﾞｯｶｼﾞｮｳ100","錠","Y"
"622455401","32","アレルゲンスクラッチエキス陽性液トリイヒスタミン二塩酸塩　２ｍＬ","19","1","ｱﾚﾙｹﾞﾝｽｸﾗｯﾁｴｷｽﾖｳｾｲﾀｲ","瓶","Y"
"622456301","11","アムバロ配合錠「日新」","16","1","ｱﾑﾊﾞﾛﾊｲｺﾞｳｼﾞｮｳﾆｯｼﾝ","錠","Y"
"622456401","14","レブラミドカプセル２．５ｍｇ","15","4","ﾚﾌﾞﾗﾐﾄﾞｶﾌﾟｾﾙ2.5MG","カプセル","Y"
"622456901","16","アマルエット配合錠１番「サワイ」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ1ﾊﾞﾝｻ","錠","Y"
"622457001","16","アマルエット配合錠２番「サワイ」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ2ﾊﾞﾝｻ","錠","Y"
"622457101","16","アマルエット配合錠３番「サワイ」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ3ﾊﾞﾝｻ","錠","Y"
"622457201","16","アマルエット配合錠４番「サワイ」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ4ﾊﾞﾝｻ","錠","Y"
"622457301","12","アムバロ配合錠「サワイ」","16","1","ｱﾑﾊﾞﾛﾊｲｺﾞｳｼﾞｮｳｻﾜｲ","錠","Y"
"622457401","16","イマチニブ錠２００ｍｇ「サワイ」","16","1","ｲﾏﾁﾆﾌﾞｼﾞｮｳ200MGｻﾜｲ","錠","Y"
"622457501","16","セルトラリン錠２５ｍｇ「サワイ」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ25MGｻﾜｲ","錠","Y"
"622457601","16","セルトラリン錠５０ｍｇ「サワイ」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ50MGｻﾜｲ","錠","Y"
"622457701","21","ピタバスタチンＣａ・ＯＤ錠１ｍｇ「サワイ」","16","1","ﾋﾟﾀﾊﾞｽﾀﾁﾝCAODｼﾞｮｳ1MG","錠","Y"
"622457801","21","ピタバスタチンＣａ・ＯＤ錠２ｍｇ「サワイ」","16","1","ﾋﾟﾀﾊﾞｽﾀﾁﾝCAODｼﾞｮｳ2MG","錠","Y"
"622457901","21","ピタバスタチンＣａ・ＯＤ錠４ｍｇ「サワイ」","16","1","ﾋﾟﾀﾊﾞｽﾀﾁﾝCAODｼﾞｮｳ4MG","錠","Y"
"622458001","29","ヘパリンＣａ皮下注１万単位／０．４ｍＬ「サワイ」　１万単位","19","1","ﾍﾊﾟﾘﾝCAﾋｶﾁｭｳ1ﾏﾝﾀﾝｲ/0","瓶","Y"
"622458101","18","メサラジン腸溶錠４００ｍｇ「サワイ」","16","1","ﾒｻﾗｼﾞﾝﾁｮｳﾖｳｼﾞｮｳ400MG","錠","Y"
"622458301","20","ラロキシフェン塩酸塩錠６０ｍｇ「サワイ」","16","1","ﾗﾛｷｼﾌｪﾝｴﾝｻﾝｴﾝｼﾞｮｳ60M","錠","Y"
"622458403","12","アムバロ配合錠「ＮＩＧ」","16","1","ｱﾑﾊﾞﾛﾊｲｺﾞｳｼﾞｮｳNIG","錠","Y"
"622458503","28","マキサカルシトール静注透析用２．５μｇ「ＮＩＧ」　１ｍＬ","22","1","ﾏｷｻｶﾙｼﾄｰﾙｼﾞｮｳﾁｭｳﾄｳｾｷ","管","Y"
"622458603","26","マキサカルシトール静注透析用５μｇ「ＮＩＧ」　１ｍＬ","22","1","ﾏｷｻｶﾙｼﾄｰﾙｼﾞｮｳﾁｭｳﾄｳｾｷ","管","Y"
"622458703","27","マキサカルシトール静注透析用１０μｇ「ＮＩＧ」　１ｍＬ","22","1","ﾏｷｻｶﾙｼﾄｰﾙｼﾞｮｳﾁｭｳﾄｳｾｷ","管","Y"
"622459103","15","ロサルヒド配合錠ＨＤ「ＮＩＧ」","16","1","ﾛｻﾙﾋﾄﾞﾊｲｺﾞｳｼﾞｮｳHDNIG","錠","Y"
"622459601","15","セルトラリン錠２５ｍｇ「明治」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ25MGﾒｲｼﾞ","錠","Y"
"622459701","15","セルトラリン錠５０ｍｇ「明治」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ50MGﾒｲｼﾞ","錠","Y"
"622459801","16","セルトラリン錠１００ｍｇ「明治」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ100MGﾒｲｼﾞ","錠","Y"
"622459901","16","セルトラリン錠２５ｍｇ「サンド」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ25MGｻﾝﾄﾞ","錠","Y"
"622460001","16","セルトラリン錠５０ｍｇ「サンド」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ50MGｻﾝﾄﾞ","錠","Y"
"622460101","12","アムバロ配合錠「サンド」","16","1","ｱﾑﾊﾞﾛﾊｲｺﾞｳｼﾞｮｳｻﾝﾄﾞ","錠","Y"
"622460201","14","カムシア配合錠ＬＤ「サンド」","16","1","ｶﾑｼｱﾊｲｺﾞｳｼﾞｮｳLDｻﾝﾄﾞ","錠","Y"
"622460301","14","カムシア配合錠ＨＤ「サンド」","16","1","ｶﾑｼｱﾊｲｺﾞｳｼﾞｮｳHDｻﾝﾄﾞ","錠","Y"
"622460601","30","オキサリプラチン点滴静注液２００ｍｇ／４０ｍＬ「ホスピーラ」","19","1","ｵｷｻﾘﾌﾟﾗﾁﾝﾃﾝﾃｷｼﾞｮｳﾁｭｳ","瓶","Y"
"622460701","25","タゾピペ配合静注用２．２５「明治」　（２．２５ｇ）","19","1","ﾀｿﾞﾋﾟﾍﾟﾊｲｺﾞｳｼﾞｮｳﾁｭｳﾖ","瓶","Y"
"622460801","23","タゾピペ配合静注用４．５「明治」　（４．５ｇ）","19","1","ﾀｿﾞﾋﾟﾍﾟﾊｲｺﾞｳｼﾞｮｳﾁｭｳﾖ","瓶","Y"
"622460901","31","メロペネム点滴静注用バッグ１ｇ「明治」　生理食塩液１００ｍＬ付","51","3","ﾒﾛﾍﾟﾈﾑﾃﾝﾃｷｼﾞｮｳﾁｭｳﾖｳﾊ","キット","Y"
"622461001","15","リネゾリド錠６００ｍｇ「明治」","16","1","ﾘﾈｿﾞﾘﾄﾞｼﾞｮｳ600MGﾒｲｼﾞ","錠","Y"
"622461101","16","アマルエット配合錠１番「サンド」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ1ﾊﾞﾝｻ","錠","Y"
"622461201","16","アマルエット配合錠２番「サンド」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ2ﾊﾞﾝｻ","錠","Y"
"622461301","16","アマルエット配合錠３番「サンド」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ3ﾊﾞﾝｻ","錠","Y"
"622461401","16","アマルエット配合錠４番「サンド」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ4ﾊﾞﾝｻ","錠","Y"
"622461501","24","ソマトロピンＢＳ皮下注５ｍｇ「サンド」シュアパル","47","1","ｿﾏﾄﾛﾋﾟﾝBSﾋｶﾁｭｳ5MGｻﾝﾄ","筒","Y"
"622461601","25","ソマトロピンＢＳ皮下注１０ｍｇ「サンド」シュアパル","47","1","ｿﾏﾄﾛﾋﾟﾝBSﾋｶﾁｭｳ10MGｻﾝ","筒","Y"
"622461701","28","オキサリプラチン点滴静注液２００ｍｇ／４０ｍＬ「サンド」","19","1","ｵｷｻﾘﾌﾟﾗﾁﾝﾃﾝﾃｷｼﾞｮｳﾁｭｳ","瓶","Y"
"622462201","28","オザグレルＮａ点滴静注８０ｍｇ／１００ｍＬバッグ「ＩＰ」","20","1","ｵｻﾞｸﾞﾚﾙNAﾃﾝﾃｷｼﾞｮｳﾁｭｳ","袋","Y"
"622462301","9","ムルプレタ錠３ｍｇ","16","1","ﾑﾙﾌﾟﾚﾀｼﾞｮｳ3MG","錠","Y"
"622462401","12","グルファストＯＤ錠５ｍｇ","16","1","ｸﾞﾙﾌｧｽﾄODｼﾞｮｳ5MG","錠","Y"
"622462501","13","グルファストＯＤ錠１０ｍｇ","16","1","ｸﾞﾙﾌｧｽﾄODｼﾞｮｳ10MG","錠","Y"
"622462601","13","ゼビアックスローション２％","33","1","ｾﾞﾋﾞｱｯｸｽﾛｰｼｮﾝ2%","ｇ","Y"
"622463301","16","セルトラリン錠２５ｍｇ「アメル」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ25MGｱﾒﾙ","錠","Y"
"622463401","16","セルトラリン錠５０ｍｇ「アメル」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ50MGｱﾒﾙ","錠","Y"
"622463501","17","セルトラリン錠１００ｍｇ「アメル」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ100MGｱﾒﾙ","錠","Y"
"622463601","18","セルトラリンＯＤ錠２５ｍｇ「アメル」","16","1","ｾﾙﾄﾗﾘﾝODｼﾞｮｳ25MGｱﾒﾙ","錠","Y"
"622463701","18","セルトラリンＯＤ錠５０ｍｇ「アメル」","16","1","ｾﾙﾄﾗﾘﾝODｼﾞｮｳ50MGｱﾒﾙ","錠","Y"
"622464201","14","ロサルヒド配合錠ＨＤ「三和」","16","1","ﾛｻﾙﾋﾄﾞﾊｲｺﾞｳｼﾞｮｳHDｻﾝﾜ","錠","Y"
"622464501","15","トラクリア小児用分散錠３２ｍｇ","16","1","ﾄﾗｸﾘｱｼｮｳﾆﾖｳﾌﾞﾝｻﾝｼﾞｮｳ","錠","Y"
"622464601","10","ビオスリー配合ＯＤ錠","16","1","ﾋﾞｵｽﾘｰﾊｲｺﾞｳODｼﾞｮｳ","錠","Y"
"622464901","17","ピタバスタチンＣａ錠１ｍｇ「ＤＫ」","16","1","ﾋﾟﾀﾊﾞｽﾀﾁﾝCAｼﾞｮｳ1MGDK","錠","Y"
"622465001","17","ピタバスタチンＣａ錠２ｍｇ「ＤＫ」","16","1","ﾋﾟﾀﾊﾞｽﾀﾁﾝCAｼﾞｮｳ2MGDK","錠","Y"
"622465101","17","ピタバスタチンＣａ錠４ｍｇ「ＤＫ」","16","1","ﾋﾟﾀﾊﾞｽﾀﾁﾝCAｼﾞｮｳ4MGDK","錠","Y"
"622465301","16","アマルエット配合錠１番「日医工」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ1ﾊﾞﾝﾆ","錠","Y"
"622465401","16","アマルエット配合錠２番「日医工」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ2ﾊﾞﾝﾆ","錠","Y"
"622465501","16","アマルエット配合錠３番「日医工」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ3ﾊﾞﾝﾆ","錠","Y"
"622465601","16","アマルエット配合錠４番「日医工」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ4ﾊﾞﾝﾆ","錠","Y"
"622466101","24","モーラスパップＸＲ１２０ｍｇ　１０ｃｍ×１４ｃｍ","6","1","ﾓｰﾗｽﾊﾟｯﾌﾟXR120MG","枚","Y"
"622466601","22","メトホルミン塩酸塩錠５００ｍｇＭＴ「日医工」","16","1","ﾒﾄﾎﾙﾐﾝｴﾝｻﾝｴﾝｼﾞｮｳ500M","錠","Y"
"622467201","11","ピシリバクタ静注用３ｇ","19","1","ﾋﾟｼﾘﾊﾞｸﾀｼﾞｮｳﾁｭｳﾖｳ3G","瓶","Y"
"622467301","14","カムシア配合錠ＬＤ「あすか」","16","1","ｶﾑｼｱﾊｲｺﾞｳｼﾞｮｳLDｱｽｶ","錠","Y"
"622467401","14","カムシア配合錠ＨＤ「あすか」","16","1","ｶﾑｼｱﾊｲｺﾞｳｼﾞｮｳHDｱｽｶ","錠","Y"
"622467501","17","セルトラリン錠２５ｍｇ「ツルハラ」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ25MGﾂﾙﾊﾗ","錠","Y"
"622467601","17","セルトラリン錠５０ｍｇ「ツルハラ」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ50MGﾂﾙﾊﾗ","錠","Y"
"622467701","18","セルトラリン錠１００ｍｇ「ツルハラ」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ100MGﾂﾙﾊﾗ","錠","Y"
"622467801","16","アマルエット配合錠１番「ニプロ」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ1ﾊﾞﾝﾆ","錠","Y"
"622467901","16","アマルエット配合錠２番「ニプロ」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ2ﾊﾞﾝﾆ","錠","Y"
"622468001","16","アマルエット配合錠３番「ニプロ」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ3ﾊﾞﾝﾆ","錠","Y"
"622468101","16","アマルエット配合錠４番「ニプロ」","16","1","ｱﾏﾙｴｯﾄﾊｲｺﾞｳｼﾞｮｳ4ﾊﾞﾝﾆ","錠","Y"
"622468801","14","カムシア配合錠ＨＤ「ニプロ」","16","1","ｶﾑｼｱﾊｲｺﾞｳｼﾞｮｳHDﾆﾌﾟﾛ","錠","Y"
"622468901","14","カムシア配合錠ＬＤ「ニプロ」","16","1","ｶﾑｼｱﾊｲｺﾞｳｼﾞｮｳLDﾆﾌﾟﾛ","錠","Y"
"622469001","15","セルトラリン錠２５ｍｇ「科研」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ25MGｶｹﾝ","錠","Y"
"622469201","15","セルトラリン錠５０ｍｇ「科研」","16","1","ｾﾙﾄﾗﾘﾝｼﾞｮｳ50MGｶｹﾝ","錠","Y"
"622469804","20","ランソプラゾールＯＤ錠１５ｍｇ「ＮＩＧ」","16","1","ﾗﾝｿﾌﾟﾗｿﾞｰﾙODｼﾞｮｳ15MG","錠","Y"
"622469904","20","ランソプラゾールＯＤ錠３０ｍｇ「ＮＩＧ」","16","1","ﾗﾝｿﾌﾟﾗｿﾞｰﾙODｼﾞｮｳ30MG","錠","Y"
"622470601","26","タゾピペ配合静注用２．２５「ニプロ」　（２．２５ｇ）","19","1","ﾀｿﾞﾋﾟﾍﾟﾊｲｺﾞｳｼﾞｮｳﾁｭｳﾖ","瓶","Y"
"622470701","24","タゾピペ配合静注用４．５「ニプロ」　（４．５ｇ）","19","1","ﾀｿﾞﾋﾟﾍﾟﾊｲｺﾞｳｼﾞｮｳﾁｭｳﾖ","瓶","Y"
"622470801","31","タゾピペ配合点滴バッグ２．２５ニプロ　２．２５ｇ生食１００ｍＬ","51","3","ﾀｿﾞﾋﾟﾍﾟﾊｲｺﾞｳﾃﾝﾃｷｼﾞｮｳ","キット","Y"
"622470901","29","タゾピペ配合点滴バッグ４．５ニプロ　４．５ｇ生食１００ｍＬ","51","3","ﾀｿﾞﾋﾟﾍﾟﾊｲｺﾞｳﾃﾝﾃｷｼﾞｮｳ","キット","Y"
"622471001","28","マキサカルシトール静注透析用２．５μｇ「ニプロ」　１ｍＬ","22","1","ﾏｷｻｶﾙｼﾄｰﾙｼﾞｮｳﾁｭｳﾄｳｾｷ","管","Y"
"622471101","26","マキサカルシトール静注透析用５μｇ「ニプロ」　１ｍＬ","22","1","ﾏｷｻｶﾙｼﾄｰﾙｼﾞｮｳﾁｭｳﾄｳｾｷ","管","Y"
"622471201","27","マキサカルシトール静注透析用１０μｇ「ニプロ」　１ｍＬ","22","1","ﾏｷｻｶﾙｼﾄｰﾙｼﾞｮｳﾁｭｳﾄｳｾｷ","管","Y"
"622471301","31","メロペネム点滴静注用バッグ１ｇ「ＮＰ」　生理食塩液１００ｍＬ付","51","3","ﾒﾛﾍﾟﾈﾑﾃﾝﾃｷｼﾞｮｳﾁｭｳﾖｳﾊ","キット","Y"
"622471401","21","カーディオライト注射液　第一　２５９ＭＢｑ","47","1","ｶｰﾃﾞｨｵﾗｲﾄﾁｭｳｼｬｴｷﾀﾞｲｲ","筒","Y"
"622471501","10","ボンビバ錠１００ｍｇ","16","1","ﾎﾞﾝﾋﾞﾊﾞｼﾞｮｳ100MG","錠","Y"
"622471601","11","ルコナック爪外用液５％","33","1","ﾙｺﾅｯｸﾂﾒｶﾞｲﾖｳｴｷ5%","ｇ","Y"
"622471701","17","カヌマ点滴静注液２０ｍｇ　１０ｍＬ","19","1","ｶﾇﾏﾃﾝﾃｷｼﾞｮｳﾁｭｳｴｷ20MG","瓶","Y"
"622471901","17","ケンブラン吸入粉末溶解用１００ｍｇ","19","1","ｹﾝﾌﾞﾗﾝｷｭｳﾆｭｳﾌﾝﾏﾂﾖｳｶｲ","瓶","Y"
"622472001","10","タグリッソ錠４０ｍｇ","16","1","ﾀｸﾞﾘｯｿｼﾞｮｳ40MG","錠","Y"
"622472101","10","タグリッソ錠８０ｍｇ","16","1","ﾀｸﾞﾘｯｿｼﾞｮｳ80MG","錠","Y"
"622472201","10","ブリリンタ錠６０ｍｇ","16","1","ﾌﾞﾘﾘﾝﾀｼﾞｮｳ60MG","錠","Y"
"622472301","10","ブリリンタ錠９０ｍｇ","16","1","ﾌﾞﾘﾘﾝﾀｼﾞｮｳ90MG","錠","Y"
"622472401","16","オランザピン錠２．５ｍｇ「ＹＤ」","16","1","ｵﾗﾝｻﾞﾋﾟﾝｼﾞｮｳ2.5MGYD","錠","Y"
"622472501","14","オランザピン錠５ｍｇ「ＹＤ」","16","1","ｵﾗﾝｻﾞﾋﾟﾝｼﾞｮｳ5MGYD","錠","Y"
"622472601","15","オランザピン錠１０ｍｇ「ＹＤ」","16","1","ｵﾗﾝｻﾞﾋﾟﾝｼﾞｮｳ10MGYD","錠","Y"
"622472701","14","ロサルヒド配合錠ＨＤ「ＹＤ」","16","1","ﾛｻﾙﾋﾄﾞﾊｲｺﾞｳｼﾞｮｳHDYD","錠","Y"
"622473400","13","ゾルピデム酒石酸塩５ｍｇ錠","16","1","ｿﾞﾙﾋﾟﾃﾞﾑｼｭｾｷｻﾝｴﾝ5MGｼ","錠","Y"
"622473500","14","ゾルピデム酒石酸塩１０ｍｇ錠","16","1","ｿﾞﾙﾋﾟﾃﾞﾑｼｭｾｷｻﾝｴﾝ10MG","錠","Y"
"622473600","14","パロキセチン塩酸塩２０ｍｇ錠","16","1","ﾊﾟﾛｷｾﾁﾝｴﾝｻﾝｴﾝ20MGｼﾞｮ","錠","Y"
"622473700","13","パロキセチン塩酸塩５ｍｇ錠","16","1","ﾊﾟﾛｷｾﾁﾝｴﾝｻﾝｴﾝ5MGｼﾞｮｳ","錠","Y"
"622473800","13","ドネペジル塩酸塩１０ｍｇ錠","16","1","ﾄﾞﾈﾍﾟｼﾞﾙｴﾝｻﾝｴﾝ10MGｼﾞ","錠","Y"
"622473900","14","ロサルタンカリウム２５ｍｇ錠","16","1","ﾛｻﾙﾀﾝｶﾘｳﾑ25MGｼﾞｮｳ","錠","Y"
"622474000","14","ロサルタンカリウム５０ｍｇ錠","16","1","ﾛｻﾙﾀﾝｶﾘｳﾑ50MGｼﾞｮｳ","錠","Y"
"622474100","17","カンデサルタンシレキセチル２ｍｇ錠","16","1","ｶﾝﾃﾞｻﾙﾀﾝｼﾚｷｾﾁﾙ2MGｼﾞｮ","錠","Y"
"622474200","17","カンデサルタンシレキセチル４ｍｇ錠","16","1","ｶﾝﾃﾞｻﾙﾀﾝｼﾚｷｾﾁﾙ4MGｼﾞｮ","錠","Y"
"622474300","17","カンデサルタンシレキセチル８ｍｇ錠","16","1","ｶﾝﾃﾞｻﾙﾀﾝｼﾚｷｾﾁﾙ8MGｼﾞｮ","錠","Y"
"622474400","18","カンデサルタンシレキセチル１２ｍｇ錠","16","1","ｶﾝﾃﾞｻﾙﾀﾝｼﾚｷｾﾁﾙ12MGｼﾞ","錠","Y"
"622474500","22","カンデサルタンシレキセチル２ｍｇ口腔内崩壊錠","16","1","ｶﾝﾃﾞｻﾙﾀﾝｼﾚｷｾﾁﾙ2MGｺｳｸ","錠","Y"
"622474600","11","バルサルタン２０ｍｇ錠","16","1","ﾊﾞﾙｻﾙﾀﾝ20MGｼﾞｮｳ","錠","Y"
"622474700","11","バルサルタン４０ｍｇ錠","16","1","ﾊﾞﾙｻﾙﾀﾝ40MGｼﾞｮｳ","錠","Y"
"622475000","17","アトルバスタチンカルシウム５ｍｇ錠","16","1","ｱﾄﾙﾊﾞｽﾀﾁﾝｶﾙｼｳﾑ5MGｼﾞｮ","錠","Y"
"622475100","18","アトルバスタチンカルシウム１０ｍｇ錠","16","1","ｱﾄﾙﾊﾞｽﾀﾁﾝｶﾙｼｳﾑ10MGｼﾞ","錠","Y"
"622475200","11","ナフトピジル７５ｍｇ錠","16","1","ﾅﾌﾄﾋﾟｼﾞﾙ75MGｼﾞｮｳ","錠","Y"
"622475300","16","ナフトピジル５０ｍｇ口腔内崩壊錠","16","1","ﾅﾌﾄﾋﾟｼﾞﾙ50MGｺｳｸｳﾅｲﾎｳ","錠","Y"
"622475400","15","クロピドグレル硫酸塩２５ｍｇ錠","16","1","ｸﾛﾋﾟﾄﾞｸﾞﾚﾙﾘｭｳｻﾝｴﾝ25M","錠","Y"
"622475600","12","レトロゾール２．５ｍｇ錠","16","1","ﾚﾄﾛｿﾞｰﾙ2.5MGｼﾞｮｳ","錠","Y"
"622475700","17","フェキソフェナジン塩酸塩６０ｍｇ錠","16","1","ﾌｪｷｿﾌｪﾅｼﾞﾝｴﾝｻﾝｴﾝ60MG","錠","Y"
"622475800","17","フェキソフェナジン塩酸塩３０ｍｇ錠","16","1","ﾌｪｷｿﾌｪﾅｼﾞﾝｴﾝｻﾝｴﾝ30MG","錠","Y"
"622475900","13","オロパタジン塩酸塩５ｍｇ錠","16","1","ｵﾛﾊﾟﾀｼﾞﾝｴﾝｻﾝｴﾝ5MGｼﾞｮ","錠","Y"
"622476700","28","レボフロキサシン５００ｍｇ錠　（レボフロキサシンとして）","16","1","ﾚﾎﾞﾌﾛｷｻｼﾝ500MGｼﾞｮｳ","錠","Y"
"622476900","20","オキサリプラチン１００ｍｇ２０ｍＬ注射液","19","1","ｵｷｻﾘﾌﾟﾗﾁﾝ100MG20MLﾁｭ","瓶","Y"
"622478201","18","シェルガン０．５眼粘弾剤　０．５ｍＬ","47","1","ｼｪﾙｶﾞﾝ0.5ｶﾞﾝﾈﾝﾀﾞﾝｻﾞｲ","筒","Y"
"622478301","12","ニュープロパッチ１８ｍｇ","6","1","ﾆｭｰﾌﾟﾛﾊﾟｯﾁ18MG","枚","Y"
