"ward_code","ward_name","category","sub_category","valid_from","valid_to","change_type","raw_record"
"190640019","慢性期機能病棟１９","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDE5IiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ke+8mSIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMTkiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAxOTAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAxOSIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJkiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640020","慢性期機能病棟２０","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDIwIiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ku+8kCIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMjAiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAyMDAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAyMCIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJAiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640021","慢性期機能病棟２１","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDIxIiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ku+8kSIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMjEiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAyMTAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAyMSIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJEiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640022","慢性期機能病棟２２","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDIyIiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ku+8kiIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMjIiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAyMjAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAyMiIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJIiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640023","慢性期機能病棟２３","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDIzIiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ku+8kyIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMjMiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAyMzAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAyMyIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJMiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640024","慢性期機能病棟２４","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDI0IiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ku+8lCIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMjQiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAyNDAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAyNCIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJQiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640025","慢性期機能病棟２５","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDI1IiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ku+8lSIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMjUiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAyNTAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAyNSIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJUiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640026","慢性期機能病棟２６","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDI2IiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ku+8liIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMjYiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAyNjAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAyNiIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJYiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640027","慢性期機能病棟２７","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDI3IiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ku+8lyIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMjciLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAyNzAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAyNyIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJciLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640028","慢性期機能病棟２８","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDI4IiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ku+8mCIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMjgiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAyODAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAyOCIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJgiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640029","慢性期機能病棟２９","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDI5IiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ku+8mSIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMjkiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAyOTAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAyOSIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJkiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640030","慢性期機能病棟３０","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDMwIiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8k++8kCIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMzAiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAzMDAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAzMCIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJPvvJAiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640031","慢性期機能病棟３１","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDMxIiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8k++8kSIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMzEiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAzMTAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAzMSIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJPvvJEiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640032","慢性期機能病棟３２","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDMyIiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8k++8kiIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMzIiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAzMjAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAzMiIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJPvvJIiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
