"material_code","name","kana","category_large","category_middle","category_small","price","unit","valid_from","valid_to","change_type","maker","model","raw_record"
"710011058","歯冠用高強度硬質レジン","ｼｶﾝﾖｳｺｳｷｮｳﾄﾞｺｳｼﾂﾚｼﾞﾝ","","","","1970.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDU4IiwiMTEiLCLmra/lhqDnlKjpq5jlvLfluqbnoazos6rjg6zjgrjjg7MiLCIyMCIsIu+9vO+9tu++ne++lu+9s++9uu+9s++9t++9ru+9s+++hO++nu+9uu+9s++9vO++gu++mu+9vO++nu++nSIsIjMzIiwiMSIsIu+9hyIsIjEiLCIxOTcwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjE5NzAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCIzMDAxNzYwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiNiIsIjY1IiwiMCIsIiIsIiIsIiIsIuatr+WGoOeUqOmrmOW8t+W6puehrOizquODrOOCuOODsyIsIjAwMCI="
"710011059","歯冠用グラスファイバー・棒状","ｼｶﾝﾖｳｸﾞﾗｽﾌｧｲﾊﾞｰ","","","","1340.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDU5IiwiMTQiLCLmra/lhqDnlKjjgrDjg6njgrnjg5XjgqHjgqTjg5Djg7zjg7vmo5LnirYiLCIxNSIsIu+9vO+9tu++ne++lu+9s++9uO++nu++l++9ve++jO+9p++9su++iu++nu+9sCIsIjQwIiwiMiIsIu+9g++9jSIsIjEiLCIxMzQwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjEzNDAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCIzMDAxNzcwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiNiIsIjY2IiwiMCIsIiIsIiIsIiIsIuatr+WGoOeUqOOCsOODqeOCueODleOCoeOCpOODkOODvOODu+ajkueKtiIsIjAwMCI="
"710011060","歯冠用グラスファイバー・シート状","ｼｶﾝﾖｳｸﾞﾗｽﾌｧｲﾊﾞｰ","","","","926.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDYwIiwiMTYiLCLmra/lhqDnlKjjgrDjg6njgrnjg5XjgqHjgqTjg5Djg7zjg7vjgrfjg7zjg4jnirYiLCIxNSIsIu+9vO+9tu++ne++lu+9s++9uO++nu++l++9ve++jO+9p++9su++iu++nu+9sCIsIjQxIiwiMyIsIu+9g++9je+8kiIsIjEiLCI5MjYuMDAiLCIwIiwiMCIsIjAwIiwiMDAiLCIxIiwiOTI2LjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiMzAwMTc4MDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjYiLCI2NiIsIjAiLCIiLCIiLCIiLCLmra/lhqDnlKjjgrDjg6njgrnjg5XjgqHjgqTjg5Djg7zjg7vjgrfjg7zjg4jnirYiLCIwMDAi"
"710011061","歯科用合着・接着材料１（グラスアイオノマー系・自動練和型）","ｼｶﾖｳｺﾞｳﾁｬｸｾｯﾁｬｸｻﾞｲﾘｮ","","","","312.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDYxIiwiMjkiLCLmra/np5HnlKjlkIjnnYDjg7vmjqXnnYDmnZDmlpnvvJHvvIjjgrDjg6njgrnjgqLjgqTjgqrjg47jg57jg7zns7vjg7voh6rli5Xnt7TlkozlnovvvIkiLCIyMCIsIu+9vO+9tu++lu+9s++9uu++nu+9s+++ge+9rO+9uO+9vu+9r+++ge+9rO+9uO+9u+++nu+9su++mO+9riIsIjMzIiwiMSIsIu+9hyIsIjEiLCIzMTIuMDAiLCIwIiwiMCIsIjAwIiwiMDAiLCIxIiwiMzEyLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiMzAwMjE3MDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjciLCIzNCIsIjAiLCIiLCIiLCIiLCLmra/np5HnlKjlkIjnnYDjg7vmjqXnnYDmnZDmlpnvvJHjg7vjgrDjg6njgrnjgqLjgqTjgqrjg47jg57jg7zns7vjg7voh6rli5Xnt7TlkozlnosiLCIwMDAi"
"710011062","甲状軟骨固定用器具","ｺｳｼﾞｮｳﾅﾝｺﾂｺﾃｲﾖｳｷｸﾞ","","","","194000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDYyIiwiOSIsIueUsueKtui7n+mqqOWbuuWumueUqOWZqOWFtyIsIjE4Iiwi7726772z7728776e772u772z776F776d7726776C7726776D772y776W772z77237724776eIiwiMCIsIjAiLCIiLCIxIiwiMTk0MDAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjE5NDAwMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjk0MTAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCIyIiwiMTk5IiwiMCIsIiIsIiIsIiIsIueUsueKtui7n+mqqOWbuuWumueUqOWZqOWFtyIsIjAwMCI="
"710011064","放射線治療用合成吸収性材料（ハイドロゲル型）","ﾎｳｼｬｾﾝﾁﾘｮｳﾖｳｺﾞｳｾｲｷｭｳ","","","","196000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDY0IiwiMjIiLCLmlL7lsITnt5rmsrvnmYLnlKjlkIjmiJDlkLjlj47mgKfmnZDmlpnvvIjjg4/jgqTjg4njg63jgrLjg6vlnovvvIkiLCIyMCIsIu++ju+9s++9vO+9rO+9vu++ne++ge++mO+9ru+9s+++lu+9s++9uu++nu+9s++9vu+9su+9t++9re+9syIsIjAiLCIwIiwiIiwiMSIsIjE5NjAwMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIxOTYwMDAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCI5NDIwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiMiIsIjIwMCIsIjAiLCIiLCIiLCIiLCLmlL7lsITnt5rmsrvnmYLnlKjlkIjmiJDlkLjlj47mgKfmnZDmlpnjg7vjg4/jgqTjg4njg63jgrLjg6vlnosiLCIwMDAi"
"710011065","骨充填用スペーサー","ｺﾂｼﾞｭｳﾃﾝﾖｳｽﾍﾟｰｻｰ","","","","3250.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDY1IiwiOSIsIumqqOWFheWhq+eUqOOCueODmuODvOOCteODvCIsIjE2Iiwi7726776C7728776e772t772z776D776d776W772z7729776N776f772w7727772wIiwiMCIsIjAiLCIiLCIxIiwiMzI1MC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIzNDYwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiMzcwMDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCI2NCIsIjAiLCIiLCIiLCIiLCLohIrmpI7lm7rlrprnlKjmnZDmlpnjg7vpqqjlhYXloavnlKjjgrnjg5rjg7zjgrXjg7wiLCIwMDAi"
"710011066","血管内異物除去用カテーテル（大血管用ローテーションシース）","ｹｯｶﾝﾅｲｲﾌﾞﾂｼﾞｮｷｮﾖｳｶﾃｰ","","","","268000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDY2IiwiMjkiLCLooYDnrqHlhoXnlbDnianpmaTljrvnlKjjgqvjg4bjg7zjg4bjg6vvvIjlpKfooYDnrqHnlKjjg63jg7zjg4bjg7zjgrfjg6fjg7Pjgrfjg7zjgrnvvIkiLCIyMCIsIu+9ue+9r++9tu++ne++he+9su+9su++jO++nu++gu+9vO++nu+9ru+9t++9ru++lu+9s++9tu++g++9sCIsIjAiLCIwIiwiIiwiMSIsIjI2ODAwMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIyNjgwMDAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCI3NjIwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiMiIsIjEzMyIsIjAiLCIiLCIiLCIiLCLooYDnrqHlhoXmiYvooZPnlKjjgqvjg4bjg7zjg4bjg6vjg7vooYDnrqHlhoXnlbDnianpmaTljrvnlKjjgqvjg4bjg7zjg4bjg6vjg7vlpKfooYDnrqHnlKjjg63jg7zjg4bjg7zjgrfjg6fjg7Pjgrfjg7zjgrkiLCIwMDAi"
"710011067","膵臓用瘻孔形成補綴材留置システム","ｽｲｿﾞｳﾖｳﾛｳｺｳｹｲｾｲﾎﾃﾂｻﾞ","","","","502000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDY3IiwiMTYiLCLohrXoh5PnlKjnmLvlrZTlvaLmiJDoo5zntrTmnZDnlZnnva7jgrfjgrnjg4bjg6AiLCIyMCIsIu+9ve+9su+9v+++nu+9s+++lu+9s+++m++9s++9uu+9s++9ue+9su+9vu+9su++ju++g+++gu+9u+++niIsIjAiLCIwIiwiIiwiMSIsIjUwMjAwMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCI1MDIwMDAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCI5NDQwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiMiIsIjIwMSIsIjAiLCIiLCIiLCIiLCLohrXoh5PnlKjnmLvlrZTlvaLmiJDoo5zntrTmnZDnlZnnva7jgrfjgrnjg4bjg6AiLCIwMDAi"
"710011069","生体弁（異種心膜弁（２）システム）","ｾｲﾀｲﾍﾞﾝ","","","","1050000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDY5IiwiMTciLCLnlJ/kvZPlvIHvvIjnlbDnqK7lv4PohpzlvIHvvIjvvJLvvInjgrfjgrnjg4bjg6DvvIkiLCI3Iiwi772+772y776A772y776N776e776dIiwiMCIsIjAiLCIiLCIxIiwiMTA1MDAwMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIxMDUwMDAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiNjI1MDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCIxMjAiLCIwIiwiIiwiIiwiIiwi55Sf5L2T5byB44O755Ww56iu5b+D6Iac5byB77yI77yS77yJ44K344K544OG44OgIiwiMDAwIg=="
"710011070","永久歯金属冠","ｴｲｷｭｳｼｷﾝｿﾞｸｶﾝ","","","","294.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDcwIiwiNiIsIuawuOS5heatr+mHkeWxnuWGoCIsIjEzIiwi7720772y7723772t772z77287723776d772/776e77247722776dIiwiNyIsIjEiLCLmnKwiLCIxIiwiMjk0LjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjI5NC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjMwMDE3OTAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCI2IiwiNjciLCIwIiwiIiwiIiwiIiwi5rC45LmF5q2v6YeR5bGe5YagIiwiMDAwIg=="
"710011071","腹部開放創用局所陰圧閉鎖キット","ﾌｸﾌﾞｶｲﾎｳｿｳﾖｳｷｮｸｼｮｲﾝｱ","","","","97600.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDcxIiwiMTUiLCLohbnpg6jplovmlL7libXnlKjlsYDmiYDpmbDlnKfplonpjpbjgq3jg4Pjg4giLCIyMCIsIu++jO+9uO++jO++nu+9tu+9su++ju+9s++9v++9s+++lu+9s++9t++9ru+9uO+9vO+9ru+9su++ne+9sSIsIjAiLCIwIiwiIiwiMSIsIjk3NjAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjEwMTAwMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjk0NTAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCIyIiwiMjAyIiwiMCIsIiIsIiIsIiIsIuiFuemDqOmWi+aUvuWJteeUqOWxgOaJgOmZsOWcp+mWiemOluOCreODg+ODiCIsIjAwMCI="
"710011072","血栓除去用カテーテル（脳血栓除去用・直接吸引型）","ｹｯｾﾝｼﾞｮｷｮﾖｳｶﾃｰﾃﾙ","","","","273000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDcyIiwiMjQiLCLooYDmoJPpmaTljrvnlKjjgqvjg4bjg7zjg4bjg6vvvIjohLPooYDmoJPpmaTljrvnlKjjg7vnm7TmjqXlkLjlvJXlnovvvIkiLCIxNiIsIu+9ue+9r++9vu++ne+9vO++nu+9ru+9t++9ru++lu+9s++9tu++g++9sO++g+++mSIsIjAiLCIwIiwiIiwiMSIsIjI3MzAwMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIyNzMwMDAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCI3NzMwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiMiIsIjEzMyIsIjAiLCIiLCIiLCIiLCLooYDnrqHlhoXmiYvooZPnlKjjgqvjg4bjg7zjg4bjg6vjg7vooYDmoJPpmaTljrvnlKjjgqvjg4bjg7zjg4bjg6vjg7vohLPooYDmoJPpmaTljrvnlKjjg7vnm7TmjqXlkLjlvJXlnosiLCIwMDAi"
"710011074","横隔神経電気刺激装置（電極植込キット）","ｵｳｶｸｼﾝｹｲﾃﾞﾝｷｼｹﾞｷｿｳﾁ","","","","1870000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDc0IiwiMTkiLCLmqKrpmpTnpZ7ntYzpm7vmsJfliLrmv4Doo4Xnva7vvIjpm7vmpbXmpI3ovrzjgq3jg4Pjg4jvvIkiLCIxOSIsIu+9te+9s++9tu+9uO+9vO++ne+9ue+9su++g+++nu++ne+9t++9vO+9ue++nu+9t++9v++9s+++gSIsIjAiLCIwIiwiIiwiMSIsIjE4NzAwMDAuMDAiLCIwIiwiMCIsIjAwIiwiMDAiLCIxIiwiMTg3MDAwMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjk0NjAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCIyIiwiMjAzIiwiMCIsIiIsIiIsIiIsIuaoqumalOelnue1jOmbu+awl+WIuua/gOijhee9ruODu+mbu+alteakjei+vOOCreODg+ODiCIsIjAwMCI="
"710011075","横隔神経電気刺激装置（体外式パルス発生器）","ｵｳｶｸｼﾝｹｲﾃﾞﾝｷｼｹﾞｷｿｳﾁ","","","","953000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDc1IiwiMjEiLCLmqKrpmpTnpZ7ntYzpm7vmsJfliLrmv4Doo4Xnva7vvIjkvZPlpJblvI/jg5Hjg6vjgrnnmbrnlJ/lmajvvIkiLCIxOSIsIu+9te+9s++9tu+9uO+9vO++ne+9ue+9su++g+++nu++ne+9t++9vO+9ue++nu+9t++9v++9s+++gSIsIjAiLCIwIiwiIiwiMSIsIjk1MzAwMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCI5NTMwMDAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCI5NDcwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiMiIsIjIwMyIsIjAiLCIiLCIiLCIiLCLmqKrpmpTnpZ7ntYzpm7vmsJfliLrmv4Doo4Xnva7jg7vkvZPlpJblvI/jg5Hjg6vjgrnnmbrnlJ/lmagiLCIwMDAi"
"710011076","横隔神経電気刺激装置（接続ケーブル）","ｵｳｶｸｼﾝｹｲﾃﾞﾝｷｼｹﾞｷｿｳﾁ","","","","11800.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDc2IiwiMTgiLCLmqKrpmpTnpZ7ntYzpm7vmsJfliLrmv4Doo4Xnva7vvIjmjqXntprjgrHjg7zjg5bjg6vvvIkiLCIxOSIsIu+9te+9s++9tu+9uO+9vO++ne+9ue+9su++g+++nu++ne+9t++9vO+9ue++nu+9t++9v++9s+++gSIsIjAiLCIwIiwiIiwiMSIsIjExODAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjExODAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiOTQ4MDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCIyMDMiLCIwIiwiIiwiIiwiIiwi5qiq6ZqU56We57WM6Zu75rCX5Yi65r+A6KOF572u44O75o6l57aa44Kx44O844OW44OrIiwiMDAwIg=="
"710011077","経皮的左心耳閉鎖システム","ｹｲﾋﾃｷｻｼﾝｼﾞﾍｲｻｼｽﾃﾑ","","","","1500000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDc3IiwiMTIiLCLntYznmq7nmoTlt6blv4PogLPplonpjpbjgrfjgrnjg4bjg6AiLCIxNyIsIu+9ue+9su++i+++g++9t++9u++9vO++ne+9vO++nu++je+9su+9u++9vO+9ve++g+++kSIsIjAiLCIwIiwiIiwiMSIsIjE1MDAwMDAuMDAiLCIwIiwiMCIsIjAwIiwiMDAiLCIxIiwiMTUwMDAwMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjk0OTAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCIyIiwiMjA0IiwiMCIsIiIsIiIsIiIsIue1jOearueahOW3puW/g+iAs+mWiemOluOCt+OCueODhuODoCIsIjAwMCI="
"710011078","交換用胃瘻カテーテル（小腸留置型・バンパー型）","ｺｳｶﾝﾖｳｲﾛｳｶﾃｰﾃﾙ","","","","26500.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDc4IiwiMjMiLCLkuqTmj5vnlKjog4PnmLvjgqvjg4bjg7zjg4bjg6vvvIjlsI/ohbjnlZnnva7lnovjg7vjg5Djg7Pjg5Hjg7zlnovvvIkiLCIxNCIsIu+9uu+9s++9tu++ne++lu+9s++9su++m++9s++9tu++g++9sO++g+++mSIsIjAiLCIwIiwiIiwiMSIsIjI2NTAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjI2NTAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiMjA2MDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCIzNyIsIjAiLCIiLCIiLCIiLCLkuqTmj5vnlKjog4PnmLvjgqvjg4bjg7zjg4bjg6vjg7vlsI/ohbjnlZnnva7lnovjg7vjg5Djg7Pjg5Hjg7zlnosiLCIwMDAi"
"710011079","ペースメーカー・デュアルチャンバ（５型）","ﾍﾟｰｽﾒｰｶｰ","","","","730000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDc5IiwiMjAiLCLjg5rjg7zjgrnjg6Hjg7zjgqvjg7zjg7vjg4fjg6XjgqLjg6vjg4Hjg6Pjg7Pjg5DvvIjvvJXlnovvvIkiLCI4Iiwi776N776f772w7729776S772w7722772wIiwiMCIsIjAiLCIiLCIxIiwiNzMwMDAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjc1MTAwMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjU4NjAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCIyIiwiMTEyIiwiMCIsIiIsIiIsIiIsIuODmuODvOOCueODoeODvOOCq+ODvOODu+ODh+ODpeOCouODq+ODgeODo+ODs+ODkO+8iO+8leWei++8iSIsIjAwMCI="
"710011080","ペースメーカー（トリプルチャンバ３型・４極用・自動調整機能付き）","ﾍﾟｰｽﾒｰｶｰ","","","","1710000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDgwIiwiMzIiLCLjg5rjg7zjgrnjg6Hjg7zjgqvjg7zvvIjjg4jjg6rjg5fjg6vjg4Hjg6Pjg7Pjg5DvvJPlnovjg7vvvJTmpbXnlKjjg7voh6rli5Xoqr/mlbTmqZ/og73ku5jjgY3vvIkiLCI4Iiwi776N776f772w7729776S772w7722772wIiwiMCIsIjAiLCIiLCIxIiwiMTcxMDAwMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIxNzEwMDAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiNTkyMDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCIxMTIiLCIwIiwiIiwiIiwiIiwi44Oa44O844K544Oh44O844Kr44O844O744OI44Oq44OX44Or44OB44Oj44Oz44OQ77yI77yT5Z6L77yJ44O777yU5qW155So44O76Ieq5YuV6Kq/5pW05qmf6IO95LuY44GNIiwiMDAwIg=="
"710011081","放射線治療用合成吸収性材料（シート型）","ﾎｳｼｬｾﾝﾁﾘｮｳﾖｳｺﾞｳｾｲｷｭｳ","","","","516000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDgxIiwiMTkiLCLmlL7lsITnt5rmsrvnmYLnlKjlkIjmiJDlkLjlj47mgKfmnZDmlpnvvIjjgrfjg7zjg4jlnovvvIkiLCIyMCIsIu++ju+9s++9vO+9rO+9vu++ne++ge++mO+9ru+9s+++lu+9s++9uu++nu+9s++9vu+9su+9t++9re+9syIsIjAiLCIwIiwiIiwiMSIsIjUxNjAwMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCI1MTYwMDAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCI5NDMwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiMiIsIjIwMCIsIjAiLCIiLCIiLCIiLCLmlL7lsITnt5rmsrvnmYLnlKjlkIjmiJDlkLjlj47mgKfmnZDmlpnjg7vjgrfjg7zjg4jlnosiLCIwMDAi"
"710011082","経皮的卵円孔開存閉鎖セット","ｹｲﾋﾃｷﾗﾝｴﾝｺｳｶｲｿﾞﾝﾍｲｻｾ","","","","865000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDgyIiwiMTMiLCLntYznmq7nmoTljbXlhoblrZTplovlrZjplonpjpbjgrvjg4Pjg4giLCIyMCIsIu+9ue+9su++i+++g++9t+++l+++ne+9tO++ne+9uu+9s++9tu+9su+9v+++nu++ne++je+9su+9u++9viIsIjAiLCIwIiwiIiwiMSIsIjg2NTAwMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCI4NjUwMDAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCI5NTAwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiMiIsIjIwNSIsIjAiLCIiLCIiLCIiLCLntYznmq7nmoTljbXlhoblrZTplovlrZjplonpjpbjgrvjg4Pjg4giLCIwMDAi"
"710011083","ヒト自家移植組織（自家培養角膜上皮・採取・培養キット）","ﾋﾄｼﾞｶｲｼｮｸｿｼｷ","","","","4280000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDgzIiwiMjciLCLjg5Ljg4joh6rlrrbnp7vmpI3ntYTnuZTvvIjoh6rlrrbln7nppIrop5LohpzkuIrnmq7jg7vmjqHlj5bjg7vln7nppIrjgq3jg4Pjg4jvvIkiLCIxMiIsIu++i+++hO+9vO++nu+9tu+9su+9vO+9ru+9uO+9v++9vO+9tyIsIjAiLCIwIiwiIiwiMSIsIjQyODAwMDAuMDAiLCIwIiwiMCIsIjAwIiwiMDAiLCIxIiwiNDI4MDAwMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjg2MzAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCIyIiwiMTUwIiwiMCIsIiIsIiIsIiIsIuODkuODiOiHquWutuenu+akjee1hOe5lOODu+iHquWutuWfuemkiuinkuiGnOS4iuearuODu+aOoeWPluODu+WfuemkiuOCreODg+ODiCIsIjAwMCI="
"710011084","ヒト自家移植組織（自家培養角膜上皮・調製・移植キット）","ﾋﾄｼﾞｶｲｼｮｸｿｼｷ","","","","5470000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDg0IiwiMjciLCLjg5Ljg4joh6rlrrbnp7vmpI3ntYTnuZTvvIjoh6rlrrbln7nppIrop5LohpzkuIrnmq7jg7voqr/oo73jg7vnp7vmpI3jgq3jg4Pjg4jvvIkiLCIxMiIsIu++i+++hO+9vO++nu+9tu+9su+9vO+9ru+9uO+9v++9vO+9tyIsIjAiLCIwIiwiIiwiMSIsIjU0NzAwMDAuMDAiLCIwIiwiMCIsIjAwIiwiMDAiLCIxIiwiNTQ3MDAwMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjg2NDAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCIyIiwiMTUwIiwiMCIsIiIsIiIsIiIsIuODkuODiOiHquWutuenu+akjee1hOe5lOODu+iHquWutuWfuemkiuinkuiGnOS4iuearuODu+iqv+ijveODu+enu+akjeOCreODg+ODiCIsIjAwMCI="
"710011085","純チタン２種","ｼﾞｭﾝﾁﾀﾝ2ｼｭ","","","","47.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDExMDg1IiwiNiIsIue0lOODgeOCv+ODs++8kueoriIsIjEwIiwi7728776e772t776d776B776A776dMu+9vO+9rSIsIjMzIiwiMSIsIu+9hyIsIjEiLCI0Ny4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCI0Ny4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjMwMDE4MDAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCI2IiwiNjgiLCIwIiwiIiwiIiwiIiwi57SU44OB44K/44Oz77yS56iuIiwiMDAwIg=="
